2023-12-26 01:17:34.911|INFO |monitor-consumer|19252||c.a.d.c.l.LoggerFactory  |?   |using logger: com.alibaba.dubbo.common.logger.slf4j.Slf4jLoggerAdapter
2023-12-26 02:23:52.099|INFO |monitor-consumer|13536||c.a.d.r.z.ZookeeperRegistry|387 | [DUBBO] Notify urls for subscribe url consumer://10.65.103.148/com.zr.monitor.service.MonitorService?application=monitor-api-A&category=providers,configurators,routers&dubbo=2.6.2&interface=com.zr.monitor.service.MonitorService&methods=getReportByTime,getReportByStation,getReportByComponent&pid=13536&side=consumer&timestamp=1703528632084, urls: [dubbo://10.65.103.148:20881/com.zr.monitor.service.MonitorService?anyhost=true&application=monitor-service-provider&dubbo=2.6.2&generic=false&interface=com.zr.monitor.service.MonitorService&methods=getReportByTime,getReportByStation,getReportByComponent&pid=24736&side=provider&timestamp=1703524983735, empty://10.65.103.148/com.zr.monitor.service.MonitorService?application=monitor-api-A&category=configurators&dubbo=2.6.2&interface=com.zr.monitor.service.MonitorService&methods=getReportByTime,getReportByStation,getReportByComponent&pid=13536&side=consumer&timestamp=1703528632084, empty://10.65.103.148/com.zr.monitor.service.MonitorService?application=monitor-api-A&category=routers&dubbo=2.6.2&interface=com.zr.monitor.service.MonitorService&methods=getReportByTime,getReportByStation,getReportByComponent&pid=13536&side=consumer&timestamp=1703528632084], dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:23:52.101|INFO |monitor-consumer|13536||c.a.d.r.t.AbstractClient |282 | [DUBBO] Successed connect to server /10.65.103.148:20881 from NettyClient 10.65.103.148 using dubbo version 2.6.2, channel is NettyChannel [channel=[id: 0x7fd7085d, /10.65.103.148:24228 => /10.65.103.148:20881]], dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:23:52.101|INFO |monitor-consumer|13536||c.a.d.r.t.AbstractClient |91  | [DUBBO] Start NettyClient American-DESKTOP/10.65.103.148 connect to the server /10.65.103.148:20881, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:23:52.101|INFO |monitor-consumer|13536||c.a.d.c.AbstractConfig   |425 | [DUBBO] Refer dubbo service com.zr.monitor.service.MonitorService from url zookeeper://127.0.0.1:2181/com.alibaba.dubbo.registry.RegistryService?anyhost=true&application=monitor-api-A&check=false&dubbo=2.6.2&generic=false&interface=com.zr.monitor.service.MonitorService&methods=getReportByTime,getReportByStation,getReportByComponent&pid=13536&register.ip=10.65.103.148&remote.timestamp=1703524983735&side=consumer&timestamp=1703528632084, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:23:52.105|INFO |monitor-consumer|13536||c.a.d.c.s.b.f.a.ReferenceBeanBuilder|79  |<dubbo:reference object="com.alibaba.dubbo.common.bytecode.proxy1@52518ee1" singleton="true" interface="com.zr.monitor.service.MonitorService" uniqueServiceName="com.zr.monitor.service.MonitorService" generic="false" id="com.zr.monitor.service.MonitorService" /> has been built.
2023-12-26 02:23:52.119|INFO |monitor-consumer|13536||c.a.d.r.z.ZookeeperRegistry|273 | [DUBBO] Register: consumer://10.65.103.148/com.zr.mailmonitor.service.MailService?application=monitor-api-A&category=consumers&check=false&dubbo=2.6.2&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=13536&side=consumer&timeout=10000&timestamp=1703528632115, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:23:52.120|INFO |monitor-consumer|13536||c.a.d.r.z.ZookeeperRegistry|298 | [DUBBO] Subscribe: consumer://10.65.103.148/com.zr.mailmonitor.service.MailService?application=monitor-api-A&category=providers,configurators,routers&dubbo=2.6.2&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=13536&side=consumer&timeout=10000&timestamp=1703528632115, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:23:52.126|INFO |monitor-consumer|13536||c.a.d.r.z.ZookeeperRegistry|387 | [DUBBO] Notify urls for subscribe url consumer://10.65.103.148/com.zr.mailmonitor.service.MailService?application=monitor-api-A&category=providers,configurators,routers&dubbo=2.6.2&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=13536&side=consumer&timeout=10000&timestamp=1703528632115, urls: [dubbo://10.65.103.148:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=22832&side=provider&timestamp=1703524638050, empty://10.65.103.148/com.zr.mailmonitor.service.MailService?application=monitor-api-A&category=configurators&dubbo=2.6.2&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=13536&side=consumer&timeout=10000&timestamp=1703528632115, empty://10.65.103.148/com.zr.mailmonitor.service.MailService?application=monitor-api-A&category=routers&dubbo=2.6.2&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=13536&side=consumer&timeout=10000&timestamp=1703528632115], dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:23:52.129|INFO |monitor-consumer|13536||c.a.d.r.t.AbstractClient |282 | [DUBBO] Successed connect to server /10.65.103.148:20882 from NettyClient 10.65.103.148 using dubbo version 2.6.2, channel is NettyChannel [channel=[id: 0x16b713dd, /10.65.103.148:24233 => /10.65.103.148:20882]], dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:23:52.130|INFO |monitor-consumer|13536||c.a.d.r.t.AbstractClient |91  | [DUBBO] Start NettyClient American-DESKTOP/10.65.103.148 connect to the server /10.65.103.148:20882, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:23:52.130|INFO |monitor-consumer|13536||c.a.d.c.AbstractConfig   |425 | [DUBBO] Refer dubbo service com.zr.mailmonitor.service.MailService from url zookeeper://127.0.0.1:2181/com.alibaba.dubbo.registry.RegistryService?anyhost=true&application=monitor-api-A&check=false&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=13536&register.ip=10.65.103.148&remote.timestamp=1703524638050&side=consumer&timeout=10000&timestamp=1703528632115, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:23:52.133|INFO |monitor-consumer|13536||c.a.d.c.s.b.f.a.ReferenceBeanBuilder|79  |<dubbo:reference object="com.alibaba.dubbo.common.bytecode.proxy2@33de9d85" singleton="true" interface="com.zr.mailmonitor.service.MailService" uniqueServiceName="com.zr.mailmonitor.service.MailService" generic="false" timeout="10000" id="com.zr.mailmonitor.service.MailService" /> has been built.
2023-12-26 02:23:52.459|INFO |monitor-consumer|13536||o.s.s.w.DefaultSecurityFilterChain|43  |Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@32cda33c, org.springframework.security.web.context.SecurityContextPersistenceFilter@37e967df, org.springframework.security.web.header.HeaderWriterFilter@2dc54b50, org.springframework.security.web.authentication.logout.LogoutFilter@5d4af473, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@42ceb67f, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@163cd4a6, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@5bb24266, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@5e2ab1c, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@395854dd, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@12d33d7a, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@63437af4, org.springframework.security.web.session.SessionManagementFilter@19370af1, org.springframework.security.web.access.ExceptionTranslationFilter@54dc163a, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@76fdd5f1]
2023-12-26 02:23:52.682|INFO |monitor-consumer|13536||o.s.s.c.ThreadPoolTaskExecutor|171 |Initializing ExecutorService 'applicationTaskExecutor'
2023-12-26 02:23:52.920|INFO |monitor-consumer|13536||o.s.b.a.s.s.UserDetailsServiceAutoConfiguration|86  |

Using generated security password: 97b99df3-6447-4644-bfe1-ad657b7fa1e5

2023-12-26 02:23:52.934|INFO |monitor-consumer|13536||o.a.c.h.Http11NioProtocol|173 |Starting ProtocolHandler ["http-nio-9002"]
2023-12-26 02:23:52.935|INFO |monitor-consumer|13536||o.a.t.u.n.NioSelectorPool|173 |Using a shared selector for servlet write/read
2023-12-26 02:23:52.948|INFO |monitor-consumer|13536||o.s.b.w.e.t.TomcatWebServer|204 |Tomcat started on port(s): 9002 (http) with context path ''
2023-12-26 02:23:52.954|INFO |monitor-consumer|13536||c.z.m.MonitorsystemMainApplication|59  |Started MonitorsystemMainApplication in 3.727 seconds (JVM running for 8.628)
2023-12-26 02:24:56.476|INFO |monitor-consumer|13536||c.a.d.c.AbstractConfig   |81  | [DUBBO] Run shutdown hook now., dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.476|INFO |monitor-consumer|13536||c.a.d.r.s.AbstractRegistryFactory|64  | [DUBBO] Close all registries [zookeeper://127.0.0.1:2181/com.alibaba.dubbo.registry.RegistryService?application=monitor-api-A&dubbo=2.6.2&interface=com.alibaba.dubbo.registry.RegistryService&pid=13536&timestamp=1703528631657], dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.476|INFO |monitor-consumer|13536||c.a.d.r.z.ZookeeperRegistry|451 | [DUBBO] Destroy registry:zookeeper://127.0.0.1:2181/com.alibaba.dubbo.registry.RegistryService?application=monitor-api-A&dubbo=2.6.2&interface=com.alibaba.dubbo.registry.RegistryService&pid=13536&timestamp=1703528631657, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.477|INFO |monitor-consumer|13536||c.a.d.r.z.ZookeeperRegistry|284 | [DUBBO] Unregister: consumer://10.65.103.148/com.zr.auth.service.AuthService?application=monitor-api-A&category=consumers&check=false&dubbo=2.6.2&interface=com.zr.auth.service.AuthService&methods=loadUserByUsername&pid=13536&side=consumer&timestamp=1703528631627, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.477|INFO |monitor-consumer|13536||o.s.s.c.ThreadPoolTaskExecutor|208 |Shutting down ExecutorService 'applicationTaskExecutor'
2023-12-26 02:24:56.480|INFO |monitor-consumer|13536||c.a.d.c.s.b.f.a.ReferenceAnnotationBeanPostProcessor|242 |<dubbo:reference object="com.alibaba.dubbo.common.bytecode.proxy2@33de9d85" singleton="true" interface="com.zr.mailmonitor.service.MailService" uniqueServiceName="com.zr.mailmonitor.service.MailService" generic="false" timeout="10000" id="com.zr.mailmonitor.service.MailService" /> was destroying!
2023-12-26 02:24:56.480|INFO |monitor-consumer|13536||c.a.d.c.s.b.f.a.ReferenceAnnotationBeanPostProcessor|242 |<dubbo:reference object="com.alibaba.dubbo.common.bytecode.proxy0@47f677a4" singleton="true" interface="com.zr.auth.service.AuthService" uniqueServiceName="com.zr.auth.service.AuthService" generic="false" id="com.zr.auth.service.AuthService" /> was destroying!
2023-12-26 02:24:56.481|INFO |monitor-consumer|13536||c.a.d.c.s.b.f.a.ReferenceAnnotationBeanPostProcessor|242 |<dubbo:reference object="com.alibaba.dubbo.common.bytecode.proxy1@52518ee1" singleton="true" interface="com.zr.monitor.service.MonitorService" uniqueServiceName="com.zr.monitor.service.MonitorService" generic="false" id="com.zr.monitor.service.MonitorService" /> was destroying!
2023-12-26 02:24:56.481|INFO |monitor-consumer|13536||c.a.d.c.s.b.f.a.ReferenceAnnotationBeanPostProcessor|251 |class com.alibaba.dubbo.config.spring.beans.factory.annotation.ReferenceAnnotationBeanPostProcessor was destroying!
2023-12-26 02:24:56.493|INFO |monitor-consumer|13536||c.a.d.r.z.ZookeeperRegistry|460 | [DUBBO] Destroy unregister url consumer://10.65.103.148/com.zr.auth.service.AuthService?application=monitor-api-A&category=consumers&check=false&dubbo=2.6.2&interface=com.zr.auth.service.AuthService&methods=loadUserByUsername&pid=13536&side=consumer&timestamp=1703528631627, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.494|INFO |monitor-consumer|13536||c.a.d.r.z.ZookeeperRegistry|284 | [DUBBO] Unregister: consumer://10.65.103.148/com.zr.mailmonitor.service.MailService?application=monitor-api-A&category=consumers&check=false&dubbo=2.6.2&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=13536&side=consumer&timeout=10000&timestamp=1703528632115, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.496|INFO |monitor-consumer|13536||c.a.d.r.z.ZookeeperRegistry|460 | [DUBBO] Destroy unregister url consumer://10.65.103.148/com.zr.mailmonitor.service.MailService?application=monitor-api-A&category=consumers&check=false&dubbo=2.6.2&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=13536&side=consumer&timeout=10000&timestamp=1703528632115, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.496|INFO |monitor-consumer|13536||c.a.d.r.z.ZookeeperRegistry|284 | [DUBBO] Unregister: consumer://10.65.103.148/com.zr.monitor.service.MonitorService?application=monitor-api-A&category=consumers&check=false&dubbo=2.6.2&interface=com.zr.monitor.service.MonitorService&methods=getReportByTime,getReportByStation,getReportByComponent&pid=13536&side=consumer&timestamp=1703528632084, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.498|INFO |monitor-consumer|13536||c.a.d.r.z.ZookeeperRegistry|460 | [DUBBO] Destroy unregister url consumer://10.65.103.148/com.zr.monitor.service.MonitorService?application=monitor-api-A&category=consumers&check=false&dubbo=2.6.2&interface=com.zr.monitor.service.MonitorService&methods=getReportByTime,getReportByStation,getReportByComponent&pid=13536&side=consumer&timestamp=1703528632084, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.498|INFO |monitor-consumer|13536||c.a.d.r.z.ZookeeperRegistry|317 | [DUBBO] Unsubscribe: consumer://10.65.103.148/com.zr.mailmonitor.service.MailService?application=monitor-api-A&category=providers,configurators,routers&dubbo=2.6.2&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=13536&side=consumer&timeout=10000&timestamp=1703528632115, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.498|INFO |monitor-consumer|13536||c.a.d.r.z.ZookeeperRegistry|476 | [DUBBO] Destroy unsubscribe url consumer://10.65.103.148/com.zr.mailmonitor.service.MailService?application=monitor-api-A&category=providers,configurators,routers&dubbo=2.6.2&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=13536&side=consumer&timeout=10000&timestamp=1703528632115, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.498|INFO |monitor-consumer|13536||c.a.d.r.z.ZookeeperRegistry|317 | [DUBBO] Unsubscribe: consumer://10.65.103.148/com.zr.monitor.service.MonitorService?application=monitor-api-A&category=providers,configurators,routers&dubbo=2.6.2&interface=com.zr.monitor.service.MonitorService&methods=getReportByTime,getReportByStation,getReportByComponent&pid=13536&side=consumer&timestamp=1703528632084, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.498|INFO |monitor-consumer|13536||c.a.d.r.z.ZookeeperRegistry|476 | [DUBBO] Destroy unsubscribe url consumer://10.65.103.148/com.zr.monitor.service.MonitorService?application=monitor-api-A&category=providers,configurators,routers&dubbo=2.6.2&interface=com.zr.monitor.service.MonitorService&methods=getReportByTime,getReportByStation,getReportByComponent&pid=13536&side=consumer&timestamp=1703528632084, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.499|INFO |monitor-consumer|13536||c.a.d.r.z.ZookeeperRegistry|317 | [DUBBO] Unsubscribe: consumer://10.65.103.148/com.zr.auth.service.AuthService?application=monitor-api-A&category=providers,configurators,routers&dubbo=2.6.2&interface=com.zr.auth.service.AuthService&methods=loadUserByUsername&pid=13536&side=consumer&timestamp=1703528631627, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.500|INFO |monitor-consumer|13536||c.a.d.r.z.ZookeeperRegistry|476 | [DUBBO] Destroy unsubscribe url consumer://10.65.103.148/com.zr.auth.service.AuthService?application=monitor-api-A&category=providers,configurators,routers&dubbo=2.6.2&interface=com.zr.auth.service.AuthService&methods=loadUserByUsername&pid=13536&side=consumer&timestamp=1703528631627, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.501|INFO |monitor-consumer|13536||o.a.c.f.i.CuratorFrameworkImpl|821 |backgroundOperationsLoop exiting
2023-12-26 02:24:56.504|INFO |monitor-consumer|13536||o.a.z.ClientCnxn         |519 |EventThread shut down for session: 0x1000b058db50022
2023-12-26 02:24:56.504|INFO |monitor-consumer|13536||o.a.z.ZooKeeper          |684 |Session: 0x1000b058db50022 closed
2023-12-26 02:24:56.509|INFO |monitor-consumer|13536||c.a.d.r.p.d.DubboProtocol|438 | [DUBBO] Close dubbo connect: /10.65.103.148:24233-->/10.65.103.148:20882, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.510|INFO |monitor-consumer|13536||c.a.d.r.t.n.NettyChannel |138 | [DUBBO] Close netty channel [id: 0x16b713dd, /10.65.103.148:24233 => /10.65.103.148:20882], dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.511|INFO |monitor-consumer|13536||c.a.d.r.p.d.DubboProtocol|127 | [DUBBO] disconnected from /10.65.103.148:20882,url:dubbo://10.65.103.148:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-api-A&check=false&codec=dubbo&dubbo=2.6.2&generic=false&heartbeat=60000&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=13536&register.ip=10.65.103.148&remote.timestamp=1703524638050&side=consumer&timeout=10000&timestamp=1703528632115, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.513|INFO |monitor-consumer|13536||c.a.d.r.p.d.DubboProtocol|438 | [DUBBO] Close dubbo connect: /10.65.103.148:24228-->/10.65.103.148:20881, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.513|INFO |monitor-consumer|13536||c.a.d.r.t.n.NettyChannel |138 | [DUBBO] Close netty channel [id: 0x7fd7085d, /10.65.103.148:24228 => /10.65.103.148:20881], dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.513|INFO |monitor-consumer|13536||c.a.d.r.p.d.DubboProtocol|127 | [DUBBO] disconnected from /10.65.103.148:20881,url:dubbo://10.65.103.148:20881/com.zr.monitor.service.MonitorService?anyhost=true&application=monitor-api-A&check=false&codec=dubbo&dubbo=2.6.2&generic=false&heartbeat=60000&interface=com.zr.monitor.service.MonitorService&methods=getReportByTime,getReportByStation,getReportByComponent&pid=13536&register.ip=10.65.103.148&remote.timestamp=1703524983735&side=consumer&timestamp=1703528632084, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.513|INFO |monitor-consumer|13536||c.a.d.r.p.d.DubboProtocol|438 | [DUBBO] Close dubbo connect: /10.65.103.148:24221-->/10.65.103.148:20883, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.513|INFO |monitor-consumer|13536||c.a.d.r.t.n.NettyChannel |138 | [DUBBO] Close netty channel [id: 0x756030e2, /10.65.103.148:24221 => /10.65.103.148:20883], dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.514|INFO |monitor-consumer|13536||c.a.d.r.p.d.DubboProtocol|452 | [DUBBO] Close dubbo connect: 10.65.103.148:0-->10.65.103.148:20882, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.514|INFO |monitor-consumer|13536||c.a.d.r.p.d.DubboProtocol|127 | [DUBBO] disconnected from /10.65.103.148:20883,url:dubbo://10.65.103.148:20883/com.zr.auth.service.AuthService?anyhost=true&application=monitor-api-A&check=false&codec=dubbo&dubbo=2.6.2&generic=false&heartbeat=60000&interface=com.zr.auth.service.AuthService&methods=loadUserByUsername&pid=13536&register.ip=10.65.103.148&remote.timestamp=1703528629084&side=consumer&timestamp=1703528631627, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.514|INFO |monitor-consumer|13536||c.a.d.r.p.d.DubboProtocol|452 | [DUBBO] Close dubbo connect: 10.65.103.148:0-->10.65.103.148:20881, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.514|INFO |monitor-consumer|13536||c.a.d.r.p.d.DubboProtocol|452 | [DUBBO] Close dubbo connect: 10.65.103.148:0-->10.65.103.148:20883, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.514|INFO |monitor-consumer|13536||c.a.d.r.p.d.DubboProtocol|63  | [DUBBO] Destroy reference: dubbo://10.65.103.148:20883/com.zr.auth.service.AuthService?anyhost=true&application=monitor-api-A&check=false&dubbo=2.6.2&generic=false&interface=com.zr.auth.service.AuthService&methods=loadUserByUsername&pid=13536&register.ip=10.65.103.148&remote.timestamp=1703528629084&side=consumer&timestamp=1703528631627, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.515|INFO |monitor-consumer|13536||c.a.d.r.p.d.DubboProtocol|63  | [DUBBO] Destroy reference: dubbo://10.65.103.148:20881/com.zr.monitor.service.MonitorService?anyhost=true&application=monitor-api-A&check=false&dubbo=2.6.2&generic=false&interface=com.zr.monitor.service.MonitorService&methods=getReportByTime,getReportByStation,getReportByComponent&pid=13536&register.ip=10.65.103.148&remote.timestamp=1703524983735&side=consumer&timestamp=1703528632084, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:24:56.515|INFO |monitor-consumer|13536||c.a.d.r.p.d.DubboProtocol|63  | [DUBBO] Destroy reference: dubbo://10.65.103.148:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-api-A&check=false&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=13536&register.ip=10.65.103.148&remote.timestamp=1703524638050&side=consumer&timeout=10000&timestamp=1703528632115, dubbo version: 2.6.2, current host: 10.65.103.148
2023-12-26 02:25:06.533|INFO |monitor-consumer|10316||c.a.d.c.l.LoggerFactory  |?   |using logger: com.alibaba.dubbo.common.logger.slf4j.Slf4jLoggerAdapter
2023-12-26 02:25:06.549|INFO |monitor-consumer|10316||c.a.b.d.c.e.WelcomeLogoApplicationListener|53  |

 :: Dubbo Spring Boot (v0.2.0) : https://github.com/apache/incubator-dubbo-spring-boot-project
 :: Dubbo (v2.6.2) : https://github.com/apache/incubator-dubbo
 :: Google group : dev@dubbo.incubator.apache.org

2023-12-26 02:25:06.552|INFO |monitor-consumer|10316||c.a.b.d.c.e.OverrideDubboConfigApplicationListener|68  |Dubbo Config was overridden by externalized configuration {dubbo.application.name=monitor-api-A, dubbo.registry.address=zookeeper://127.0.0.1:2181, dubbo.registry.protocol=zookeeper, dubbo.scan.base-packages=com.zr.monitor.api}
2023-12-26 02:25:06.679|INFO |monitor-consumer|10316||c.z.m.MonitorsystemMainApplication|50  |Starting MonitorsystemMainApplication on American-DESKTOP with PID 10316 (started by Kane in C:\Users\Kane\Desktop\SWU\软件工程新技术\monitorsystem)
2023-12-26 02:25:06.680|INFO |monitor-consumer|10316||c.z.m.MonitorsystemMainApplication|675 |No active profile set, falling back to default profiles: default
2023-12-26 02:25:07.210|INFO |monitor-consumer|10316||c.a.d.c.s.c.a.DubboConfigBindingRegistrar|121 |The dubbo config bean definition [name : com.alibaba.dubbo.config.ApplicationConfig#0, class : com.alibaba.dubbo.config.ApplicationConfig] has been registered.
2023-12-26 02:25:07.211|INFO |monitor-consumer|10316||c.a.d.c.s.c.a.DubboConfigBindingRegistrar|145 |The BeanPostProcessor bean definition [com.alibaba.dubbo.config.spring.beans.factory.annotation.DubboConfigBindingBeanPostProcessor] for dubbo config bean [name : com.alibaba.dubbo.config.ApplicationConfig#0] has been registered.
2023-12-26 02:25:07.211|INFO |monitor-consumer|10316||c.a.d.c.s.c.a.DubboConfigBindingRegistrar|121 |The dubbo config bean definition [name : com.alibaba.dubbo.config.RegistryConfig#0, class : com.alibaba.dubbo.config.RegistryConfig] has been registered.
2023-12-26 02:25:07.211|INFO |monitor-consumer|10316||c.a.d.c.s.c.a.DubboConfigBindingRegistrar|145 |The BeanPostProcessor bean definition [com.alibaba.dubbo.config.spring.beans.factory.annotation.DubboConfigBindingBeanPostProcessor] for dubbo config bean [name : com.alibaba.dubbo.config.RegistryConfig#0] has been registered.
2023-12-26 02:25:07.594|INFO |monitor-consumer|10316||o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker|330 |Bean 'com.alibaba.boot.dubbo.autoconfigure.DubboAutoConfiguration' of type [com.alibaba.boot.dubbo.autoconfigure.DubboAutoConfiguration$$EnhancerBySpringCGLIB$$fb1f822d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-12-26 02:25:07.662|INFO |monitor-consumer|10316||o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker|330 |Bean 'relaxedDubboConfigBinder' of type [com.alibaba.boot.dubbo.autoconfigure.RelaxedDubboConfigBinder] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-12-26 02:25:07.682|INFO |monitor-consumer|10316||o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker|330 |Bean 'org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration' of type [org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration$$EnhancerBySpringCGLIB$$84cba4f5] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-12-26 02:25:07.690|INFO |monitor-consumer|10316||o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker|330 |Bean 'objectPostProcessor' of type [org.springframework.security.config.annotation.configuration.AutowireBeanFactoryObjectPostProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-12-26 02:25:07.692|INFO |monitor-consumer|10316||o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker|330 |Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@104cfb24' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-12-26 02:25:07.698|INFO |monitor-consumer|10316||o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker|330 |Bean 'org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration' of type [org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration$$EnhancerBySpringCGLIB$$a9a047a7] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-12-26 02:25:07.707|INFO |monitor-consumer|10316||o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker|330 |Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-12-26 02:25:07.715|INFO |monitor-consumer|10316||o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker|330 |Bean 'relaxedDubboConfigBinder' of type [com.alibaba.boot.dubbo.autoconfigure.RelaxedDubboConfigBinder] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-12-26 02:25:08.088|INFO |monitor-consumer|10316||o.s.b.w.e.t.TomcatWebServer|90  |Tomcat initialized with port(s): 9002 (http)
2023-12-26 02:25:08.103|INFO |monitor-consumer|10316||o.a.c.h.Http11NioProtocol|173 |Initializing ProtocolHandler ["http-nio-9002"]
2023-12-26 02:25:08.111|INFO |monitor-consumer|10316||o.a.c.c.StandardService  |173 |Starting service [Tomcat]
