2024-01-10 14:17:02.121|INFO |monitor-mailservice|8788||c.a.d.c.l.LoggerFactory  |?   |using logger: com.alibaba.dubbo.common.logger.slf4j.Slf4jLoggerAdapter
2024-01-10 16:42:38.009|INFO |monitor-mailservice|1652||o.a.z.ZooKeeper          |100 |Client environment:java.library.path=C:\Program Files\Java\jdk1.8.0_192\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Program Files (x86)\VMware\VMware Workstation\bin\;C:\Rtools\bin;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files\nodejs\;C:\Program Files\Git\cmd;C:\Program Files\Java\jdk1.8.0_192\bin;C:\Program Files (x86)\Maven\apache-maven-3.9.3\bin;C:\Program Files\apache-tomcat-8.5.81\bin;C:\Program Files\MySQL\MySQL Shell 8.0\bin\;C:\Users\Kane\AppData\Local\Microsoft\WindowsApps;C:\Program Files\JetBrains\PyCharm 2022.3.3\bin;;C:\Users\Kane\AppData\Roaming\npm;C:\Program Files\JetBrains\IntelliJ IDEA 2023.1.3\bin;;C:\Program Files\JetBrains\CLion 2023.1.1\bin;;C:\Users\Kane\AppData\Local\GitHubDesktop\bin;C:\Program Files\JetBrains\WebStorm 2023.1.4\bin;;.
2024-01-10 16:42:38.009|INFO |monitor-mailservice|1652||o.a.z.ZooKeeper          |100 |Client environment:java.io.tmpdir=C:\Users\Kane\AppData\Local\Temp\
2024-01-10 16:42:38.009|INFO |monitor-mailservice|1652||o.a.z.ZooKeeper          |100 |Client environment:java.compiler=<NA>
2024-01-10 16:42:38.010|INFO |monitor-mailservice|1652||o.a.z.ZooKeeper          |100 |Client environment:os.name=Windows 10
2024-01-10 16:42:38.010|INFO |monitor-mailservice|1652||o.a.z.ZooKeeper          |100 |Client environment:os.arch=amd64
2024-01-10 16:42:38.010|INFO |monitor-mailservice|1652||o.a.z.ZooKeeper          |100 |Client environment:os.version=10.0
2024-01-10 16:42:38.010|INFO |monitor-mailservice|1652||o.a.z.ZooKeeper          |100 |Client environment:user.name=Kane
2024-01-10 16:42:38.010|INFO |monitor-mailservice|1652||o.a.z.ZooKeeper          |100 |Client environment:user.home=C:\Users\Kane
2024-01-10 16:42:38.010|INFO |monitor-mailservice|1652||o.a.z.ZooKeeper          |100 |Client environment:user.dir=C:\Users\Kane\Desktop\SWU\软件工程新技术\monitorsystem
2024-01-10 16:42:38.012|INFO |monitor-mailservice|1652||o.a.z.ZooKeeper          |438 |Initiating client connection, connectString=127.0.0.1:2181 sessionTimeout=60000 watcher=org.apache.curator.ConnectionState@506d7fed
2024-01-10 16:42:38.025|INFO |monitor-mailservice|1652||o.a.z.ClientCnxn         |1032|Opening socket connection to server 127.0.0.1/127.0.0.1:2181. Will not attempt to authenticate using SASL (unknown error)
2024-01-10 16:42:38.026|INFO |monitor-mailservice|1652||o.a.z.ClientCnxn         |876 |Socket connection established to 127.0.0.1/127.0.0.1:2181, initiating session
2024-01-10 16:42:38.031|INFO |monitor-mailservice|1652||c.a.d.r.z.ZookeeperRegistry|273 | [DUBBO] Register: dubbo://10.85.1.10:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=1652&side=provider&timestamp=1704876157697, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:42:38.035|INFO |monitor-mailservice|1652||o.a.z.ClientCnxn         |1299|Session establishment complete on server 127.0.0.1/127.0.0.1:2181, sessionid = 0x1005b9bbbe70004, negotiated timeout = 40000
2024-01-10 16:42:38.046|INFO |monitor-mailservice|1652||o.a.c.f.s.ConnectionStateManager|228 |State change: CONNECTED
2024-01-10 16:42:38.079|INFO |monitor-mailservice|1652||c.a.d.r.z.ZookeeperRegistry|298 | [DUBBO] Subscribe: provider://10.85.1.10:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&category=configurators&check=false&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=1652&side=provider&timestamp=1704876157697, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:42:38.096|INFO |monitor-mailservice|1652||c.a.d.r.z.ZookeeperRegistry|387 | [DUBBO] Notify urls for subscribe url provider://10.85.1.10:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&category=configurators&check=false&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=1652&side=provider&timestamp=1704876157697, urls: [empty://10.85.1.10:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&category=configurators&check=false&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=1652&side=provider&timestamp=1704876157697], dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:42:38.117|INFO |monitor-mailservice|1652||o.a.c.h.Http11NioProtocol|173 |Starting ProtocolHandler ["http-nio-9004"]
2024-01-10 16:42:38.118|INFO |monitor-mailservice|1652||o.a.t.u.n.NioSelectorPool|173 |Using a shared selector for servlet write/read
2024-01-10 16:42:38.134|INFO |monitor-mailservice|1652||o.s.b.w.e.t.TomcatWebServer|204 |Tomcat started on port(s): 9004 (http) with context path ''
2024-01-10 16:42:38.140|INFO |monitor-mailservice|1652||c.z.m.MailMainApplication|59  |Started MailMainApplication in 4.386 seconds (JVM running for 9.452)
2024-01-10 16:49:53.386|INFO |monitor-mailservice|1652||c.z.m.s.i.MailServiceImpl|58  |Warning email sent successfully to: 15930243608@163.com
2024-01-10 16:51:04.272|INFO |monitor-mailservice|1652||c.z.m.s.i.MailServiceImpl|58  |Warning email sent successfully to: 15930243608@163.com
2024-01-10 16:51:14.930|INFO |monitor-mailservice|1652||c.a.d.c.AbstractConfig   |81  | [DUBBO] Run shutdown hook now., dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:51:14.930|INFO |monitor-mailservice|1652||c.a.d.r.s.AbstractRegistryFactory|64  | [DUBBO] Close all registries [zookeeper://127.0.0.1:2181/com.alibaba.dubbo.registry.RegistryService?application=monitor-mailservice-provider&dubbo=2.6.2&interface=com.alibaba.dubbo.registry.RegistryService&pid=1652&timestamp=1704876157689], dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:51:14.931|INFO |monitor-mailservice|1652||c.a.d.r.z.ZookeeperRegistry|451 | [DUBBO] Destroy registry:zookeeper://127.0.0.1:2181/com.alibaba.dubbo.registry.RegistryService?application=monitor-mailservice-provider&dubbo=2.6.2&interface=com.alibaba.dubbo.registry.RegistryService&pid=1652&timestamp=1704876157689, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:51:14.931|INFO |monitor-mailservice|1652||c.a.d.r.z.ZookeeperRegistry|284 | [DUBBO] Unregister: dubbo://10.85.1.10:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=1652&side=provider&timestamp=1704876157697, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:51:14.932|INFO |monitor-mailservice|1652||o.s.s.c.ThreadPoolTaskExecutor|208 |Shutting down ExecutorService 'applicationTaskExecutor'
2024-01-10 16:51:14.932|INFO |monitor-mailservice|1652||c.a.d.c.s.b.f.a.ReferenceAnnotationBeanPostProcessor|251 |class com.alibaba.dubbo.config.spring.beans.factory.annotation.ReferenceAnnotationBeanPostProcessor was destroying!
2024-01-10 16:51:14.949|INFO |monitor-mailservice|1652||c.a.d.r.z.ZookeeperRegistry|460 | [DUBBO] Destroy unregister url dubbo://10.85.1.10:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=1652&side=provider&timestamp=1704876157697, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:51:14.950|INFO |monitor-mailservice|1652||c.a.d.r.z.ZookeeperRegistry|317 | [DUBBO] Unsubscribe: provider://10.85.1.10:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&category=configurators&check=false&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=1652&side=provider&timestamp=1704876157697, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:51:14.950|INFO |monitor-mailservice|1652||c.a.d.r.z.ZookeeperRegistry|476 | [DUBBO] Destroy unsubscribe url provider://10.85.1.10:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&category=configurators&check=false&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=1652&side=provider&timestamp=1704876157697, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:51:14.952|WARN |monitor-mailservice|1652||c.a.d.r.t.AbstractServer |205 | [DUBBO] All clients has discontected from /10.85.1.10:20882. You can graceful shutdown now., dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:51:14.952|INFO |monitor-mailservice|1652||o.a.c.f.i.CuratorFrameworkImpl|821 |backgroundOperationsLoop exiting
2024-01-10 16:51:14.954|INFO |monitor-mailservice|1652||c.a.d.r.p.d.DubboProtocol|127 | [DUBBO] disconnected from /10.85.1.10:35838,url:dubbo://10.85.1.10:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&bind.ip=10.85.1.10&bind.port=20882&channel.readonly.sent=true&codec=dubbo&dubbo=2.6.2&generic=false&heartbeat=60000&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=1652&side=provider&timestamp=1704876157697, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:51:14.959|INFO |monitor-mailservice|1652||o.a.z.ZooKeeper          |684 |Session: 0x1005b9bbbe70004 closed
2024-01-10 16:51:14.960|INFO |monitor-mailservice|1652||o.a.z.ClientCnxn         |519 |EventThread shut down for session: 0x1005b9bbbe70004
2024-01-10 16:51:14.968|INFO |monitor-mailservice|1652||c.a.d.r.p.d.DubboProtocol|424 | [DUBBO] Close dubbo server: /10.85.1.10:20882, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:51:14.969|INFO |monitor-mailservice|1652||c.a.d.r.t.AbstractServer |145 | [DUBBO] Close NettyServer bind /0.0.0.0:20882, export /10.85.1.10:20882, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:51:14.975|INFO |monitor-mailservice|1652||c.a.d.r.p.d.DubboProtocol|76  | [DUBBO] Unexport service: dubbo://10.85.1.10:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&bind.ip=10.85.1.10&bind.port=20882&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=1652&side=provider&timestamp=1704876157697, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:51:14.976|INFO |monitor-mailservice|1652||c.a.d.r.p.i.InjvmProtocol|76  | [DUBBO] Unexport service: injvm://127.0.0.1/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&bind.ip=10.85.1.10&bind.port=20882&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=1652&side=provider&timestamp=1704876157697, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 17:29:40.043|INFO |monitor-mailservice|23220||c.a.d.c.l.LoggerFactory  |?   |using logger: com.alibaba.dubbo.common.logger.slf4j.Slf4jLoggerAdapter
2024-01-10 17:29:40.083|INFO |monitor-mailservice|23220||c.a.b.d.c.e.WelcomeLogoApplicationListener|53  |

 :: Dubbo Spring Boot (v0.2.0) : https://github.com/apache/incubator-dubbo-spring-boot-project
 :: Dubbo (v2.6.2) : https://github.com/apache/incubator-dubbo
 :: Google group : dev@dubbo.incubator.apache.org

2024-01-10 17:29:40.090|INFO |monitor-mailservice|23220||c.a.b.d.c.e.OverrideDubboConfigApplicationListener|68  |Dubbo Config was overridden by externalized configuration {dubbo.application.name=monitor-mailservice-provider, dubbo.protocol.name=dubbo, dubbo.protocol.port=20882, dubbo.registry.address=zookeeper://127.0.0.1:2181, dubbo.registry.protocal=zookeeper, dubbo.scan=com.zr.mailmonitor.service.impl}
2024-01-10 17:29:40.461|INFO |monitor-mailservice|23220||c.z.m.MailMainApplication|50  |Starting MailMainApplication on American-DESKTOP with PID 23220 (started by Kane in C:\Users\Kane\Desktop\SWU\软件工程新技术\monitorsystem)
2024-01-10 17:29:40.462|INFO |monitor-mailservice|23220||c.z.m.MailMainApplication|675 |No active profile set, falling back to default profiles: default
2024-01-10 17:29:41.261|INFO |monitor-mailservice|23220||c.a.d.c.s.c.a.DubboConfigBindingRegistrar|121 |The dubbo config bean definition [name : com.alibaba.dubbo.config.ApplicationConfig#0, class : com.alibaba.dubbo.config.ApplicationConfig] has been registered.
2024-01-10 17:29:41.264|INFO |monitor-mailservice|23220||c.a.d.c.s.c.a.DubboConfigBindingRegistrar|145 |The BeanPostProcessor bean definition [com.alibaba.dubbo.config.spring.beans.factory.annotation.DubboConfigBindingBeanPostProcessor] for dubbo config bean [name : com.alibaba.dubbo.config.ApplicationConfig#0] has been registered.
2024-01-10 17:29:41.265|INFO |monitor-mailservice|23220||c.a.d.c.s.c.a.DubboConfigBindingRegistrar|121 |The dubbo config bean definition [name : com.alibaba.dubbo.config.RegistryConfig#0, class : com.alibaba.dubbo.config.RegistryConfig] has been registered.
2024-01-10 17:29:41.265|INFO |monitor-mailservice|23220||c.a.d.c.s.c.a.DubboConfigBindingRegistrar|145 |The BeanPostProcessor bean definition [com.alibaba.dubbo.config.spring.beans.factory.annotation.DubboConfigBindingBeanPostProcessor] for dubbo config bean [name : com.alibaba.dubbo.config.RegistryConfig#0] has been registered.
2024-01-10 17:29:41.266|INFO |monitor-mailservice|23220||c.a.d.c.s.c.a.DubboConfigBindingRegistrar|121 |The dubbo config bean definition [name : com.alibaba.dubbo.config.ProtocolConfig#0, class : com.alibaba.dubbo.config.ProtocolConfig] has been registered.
2024-01-10 17:29:41.266|INFO |monitor-mailservice|23220||c.a.d.c.s.c.a.DubboConfigBindingRegistrar|145 |The BeanPostProcessor bean definition [com.alibaba.dubbo.config.spring.beans.factory.annotation.DubboConfigBindingBeanPostProcessor] for dubbo config bean [name : com.alibaba.dubbo.config.ProtocolConfig#0] has been registered.
2024-01-10 17:29:41.711|INFO |monitor-mailservice|23220||c.a.d.c.s.b.f.a.ServiceAnnotationBeanPostProcessor|190 | [DUBBO] BeanNameGenerator bean can't be found in BeanFactory with name [org.springframework.context.annotation.internalConfigurationBeanNameGenerator], dubbo version: 2.6.2, current host: 10.65.103.148
2024-01-10 17:29:41.712|INFO |monitor-mailservice|23220||c.a.d.c.s.b.f.a.ServiceAnnotationBeanPostProcessor|192 | [DUBBO] BeanNameGenerator will be a instance of org.springframework.context.annotation.AnnotationBeanNameGenerator , it maybe a potential problem on bean name generation., dubbo version: 2.6.2, current host: 10.65.103.148
2024-01-10 17:29:41.744|WARN |monitor-mailservice|23220||c.a.d.c.s.b.f.a.ServiceAnnotationBeanPostProcessor|265 | [DUBBO] The BeanDefinition[Root bean: class [com.alibaba.dubbo.config.spring.ServiceBean]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null] of ServiceBean has been registered with name : ServiceBean:mailServiceImpl:com.zr.mailmonitor.service.MailService, dubbo version: 2.6.2, current host: 10.65.103.148
2024-01-10 17:29:41.744|INFO |monitor-mailservice|23220||c.a.d.c.s.b.f.a.ServiceAnnotationBeanPostProcessor|147 | [DUBBO] 1 annotated Dubbo's @Service Components { [Bean definition with name 'mailServiceImpl': Generic bean: class [com.zr.mailmonitor.service.impl.MailServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [C:\Users\Kane\Desktop\SWU\软件工程新技术\monitorsystem\monitor-mailservice-provider\target\classes\com\zr\mailmonitor\service\impl\MailServiceImpl.class]] } were scanned under package[com.zr.mailmonitor], dubbo version: 2.6.2, current host: 10.65.103.148
2024-01-10 17:29:42.112|INFO |monitor-mailservice|23220||o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker|330 |Bean 'com.alibaba.boot.dubbo.autoconfigure.DubboAutoConfiguration' of type [com.alibaba.boot.dubbo.autoconfigure.DubboAutoConfiguration$$EnhancerBySpringCGLIB$$4bf9a6ce] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-01-10 17:29:42.134|INFO |monitor-mailservice|23220||o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker|330 |Bean 'relaxedDubboConfigBinder' of type [com.alibaba.boot.dubbo.autoconfigure.RelaxedDubboConfigBinder] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-01-10 17:29:42.136|INFO |monitor-mailservice|23220||o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker|330 |Bean 'relaxedDubboConfigBinder' of type [com.alibaba.boot.dubbo.autoconfigure.RelaxedDubboConfigBinder] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-01-10 17:29:42.137|INFO |monitor-mailservice|23220||o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker|330 |Bean 'relaxedDubboConfigBinder' of type [com.alibaba.boot.dubbo.autoconfigure.RelaxedDubboConfigBinder] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-01-10 17:29:42.924|INFO |monitor-mailservice|23220||o.s.b.w.e.t.TomcatWebServer|90  |Tomcat initialized with port(s): 9004 (http)
2024-01-10 17:29:42.967|INFO |monitor-mailservice|23220||o.a.c.h.Http11NioProtocol|173 |Initializing ProtocolHandler ["http-nio-9004"]
2024-01-10 17:29:42.985|INFO |monitor-mailservice|23220||o.a.c.c.StandardService  |173 |Starting service [Tomcat]
2024-01-10 17:29:42.985|INFO |monitor-mailservice|23220||o.a.c.c.StandardEngine   |173 |Starting Servlet Engine: Apache Tomcat/9.0.13
2024-01-10 17:29:42.991|INFO |monitor-mailservice|23220||o.a.c.c.AprLifecycleListener|173 |Loaded APR based Apache Tomcat Native library [1.2.33] using APR version [1.7.0].
2024-01-10 17:29:42.992|INFO |monitor-mailservice|23220||o.a.c.c.AprLifecycleListener|173 |APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2024-01-10 17:29:42.992|INFO |monitor-mailservice|23220||o.a.c.c.AprLifecycleListener|173 |APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2024-01-10 17:29:42.998|INFO |monitor-mailservice|23220||o.a.c.c.AprLifecycleListener|173 |OpenSSL successfully initialized [OpenSSL 1.1.1o  3 May 2022]
2024-01-10 17:29:43.196|INFO |monitor-mailservice|23220||o.a.c.c.C.[.[.[/]        |173 |Initializing Spring embedded WebApplicationContext
2024-01-10 17:29:43.196|INFO |monitor-mailservice|23220||o.s.w.c.ContextLoader    |296 |Root WebApplicationContext: initialization completed in 2623 ms
2024-01-10 17:29:43.431|INFO |monitor-mailservice|23220||c.a.d.c.s.b.f.a.DubboConfigBindingBeanPostProcessor|85  |The properties of bean [name : com.alibaba.dubbo.config.ApplicationConfig#0] have been binding by prefix of configuration properties : dubbo.application
2024-01-10 17:29:43.446|INFO |monitor-mailservice|23220||c.a.d.c.s.b.f.a.DubboConfigBindingBeanPostProcessor|85  |The properties of bean [name : com.alibaba.dubbo.config.RegistryConfig#0] have been binding by prefix of configuration properties : dubbo.registry
2024-01-10 17:29:43.458|INFO |monitor-mailservice|23220||c.a.d.c.s.b.f.a.DubboConfigBindingBeanPostProcessor|85  |The properties of bean [name : com.alibaba.dubbo.config.ProtocolConfig#0] have been binding by prefix of configuration properties : dubbo.protocol
2024-01-10 17:29:44.043|INFO |monitor-mailservice|23220||o.s.s.c.ThreadPoolTaskExecutor|171 |Initializing ExecutorService 'applicationTaskExecutor'
2024-01-10 17:29:45.897|INFO |monitor-mailservice|23220||c.a.d.c.AbstractConfig   |121 | [DUBBO] The service ready on spring started. service: com.zr.mailmonitor.service.MailService, dubbo version: 2.6.2, current host: 10.65.103.148
2024-01-10 17:29:46.145|INFO |monitor-mailservice|23220||c.a.d.c.AbstractConfig   |532 | [DUBBO] Export dubbo service com.zr.mailmonitor.service.MailService to local registry, dubbo version: 2.6.2, current host: 10.65.103.148
2024-01-10 17:29:46.146|INFO |monitor-mailservice|23220||c.a.d.c.AbstractConfig   |491 | [DUBBO] Export dubbo service com.zr.mailmonitor.service.MailService to url dubbo://10.65.103.148:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&bind.ip=10.65.103.148&bind.port=20882&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=23220&side=provider&timestamp=1704878985912, dubbo version: 2.6.2, current host: 10.65.103.148
2024-01-10 17:29:46.148|INFO |monitor-mailservice|23220||c.a.d.c.AbstractConfig   |501 | [DUBBO] Register dubbo service com.zr.mailmonitor.service.MailService url dubbo://10.65.103.148:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&bind.ip=10.65.103.148&bind.port=20882&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=23220&side=provider&timestamp=1704878985912 to registry registry://127.0.0.1:2181/com.alibaba.dubbo.registry.RegistryService?application=monitor-mailservice-provider&dubbo=2.6.2&pid=23220&registry=zookeeper&timestamp=1704878985902, dubbo version: 2.6.2, current host: 10.65.103.148
2024-01-10 17:29:46.428|INFO |monitor-mailservice|23220||c.a.d.r.t.AbstractServer |65  | [DUBBO] Start NettyServer bind /0.0.0.0:20882, export /10.65.103.148:20882, dubbo version: 2.6.2, current host: 10.65.103.148
2024-01-10 17:29:46.458|INFO |monitor-mailservice|23220||c.a.d.r.z.ZookeeperRegistry|200 | [DUBBO] Load registry store file C:\Users\Kane\.dubbo\dubbo-registry-monitor-mailservice-provider-127.0.0.1:2181.cache, data: {com.zr.mailmonitor.service.MailService=empty://10.85.1.10:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&category=configurators&check=false&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=1652&side=provider&timestamp=1704876157697}, dubbo version: 2.6.2, current host: 10.65.103.148
2024-01-10 17:29:46.636|INFO |monitor-mailservice|23220||o.a.c.f.i.CuratorFrameworkImpl|235 |Starting
2024-01-10 17:29:46.645|INFO |monitor-mailservice|23220||o.a.z.ZooKeeper          |100 |Client environment:zookeeper.version=3.4.8--1, built on 02/06/2016 03:18 GMT
2024-01-10 17:29:46.646|INFO |monitor-mailservice|23220||o.a.z.ZooKeeper          |100 |Client environment:host.name=10.65.103.148
2024-01-10 17:29:46.646|INFO |monitor-mailservice|23220||o.a.z.ZooKeeper          |100 |Client environment:java.version=1.8.0_192
2024-01-10 17:29:46.646|INFO |monitor-mailservice|23220||o.a.z.ZooKeeper          |100 |Client environment:java.vendor=Oracle Corporation
2024-01-10 17:29:46.647|INFO |monitor-mailservice|23220||o.a.z.ZooKeeper          |100 |Client environment:java.home=C:\Program Files\Java\jdk1.8.0_192\jre
